발생연도,성별,국제질병분류,암종,연령군,발생자수,조발생률
2007,남녀전체,00. All cancers,모든암,60-64세,19061,973.1
2007,남녀전체,00. All cancers,모든암,65-69세,23135,1263.7
2007,남녀전체,00. All cancers,모든암,70-74세,20721,1560.1
2007,남녀전체,00. All cancers,모든암,75-79세,14298,1750
2007,남녀전체,00. All cancers,모든암,80-84세,8121,1795.8
2007,남녀전체,00. All cancers,모든암,85세이상,4388,1561.5
2007,남녀전체,00. All cancers,모든암,연령전체,168246,342.4
2007,남자,00. All cancers,모든암,00-04세,258,21.5
2007,남자,00. All cancers,모든암,05-09세,170,10.7
2007,남자,00. All cancers,모든암,10-14세,229,12.3
2007,남자,00. All cancers,모든암,15-19세,282,16.4
2007,남자,00. All cancers,모든암,20-24세,356,20.3
2007,남자,00. All cancers,모든암,25-29세,615,29.9
2007,남자,00. All cancers,모든암,30-34세,1143,54.4
2007,남자,00. All cancers,모든암,35-39세,2097,90.1
2007,남자,00. All cancers,모든암,40-44세,3579,167.3
2007,남자,00. All cancers,모든암,45-49세,6485,295.5
2007,남자,00. All cancers,모든암,50-54세,8490,512
2007,남자,00. All cancers,모든암,55-59세,10121,847.9
2007,남자,00. All cancers,모든암,60-64세,11901,1267.8
2007,남자,00. All cancers,모든암,65-69세,15027,1809.1
2007,남자,00. All cancers,모든암,70-74세,13371,2441.7
2007,남자,00. All cancers,모든암,75-79세,8238,2896.2
2007,남자,00. All cancers,모든암,80-84세,4265,3021.2
2007,남자,00. All cancers,모든암,85세이상,2006,2790
2007,남자,00. All cancers,모든암,연령전체,88633,359.9
2007,여자,00. All cancers,모든암,00-04세,209,18.7
2007,여자,00. All cancers,모든암,05-09세,137,9.4
2007,여자,00. All cancers,모든암,10-14세,199,12
2007,여자,00. All cancers,모든암,15-19세,295,19.2
2007,여자,00. All cancers,모든암,20-24세,574,35.1
2007,여자,00. All cancers,모든암,25-29세,1501,76.7
2007,여자,00. All cancers,모든암,30-34세,3027,149.1
2007,여자,00. All cancers,모든암,35-39세,5042,223.8
2007,여자,00. All cancers,모든암,40-44세,7242,356.8
2007,여자,00. All cancers,모든암,45-49세,10092,472.7
2007,여자,00. All cancers,모든암,50-54세,9023,549.9
2007,여자,00. All cancers,모든암,55-59세,7356,608.4
2007,여자,00. All cancers,모든암,60-64세,7160,701.9
2007,여자,00. All cancers,모든암,65-69세,8108,810.8
2007,여자,00. All cancers,모든암,70-74세,7350,941.6
2007,여자,00. All cancers,모든암,75-79세,6060,1137.8
2007,여자,00. All cancers,모든암,80-84세,3856,1239.6
2007,여자,00. All cancers,모든암,85세이상,2382,1139.1
2007,여자,00. All cancers,모든암,연령전체,79613,324.9
2008,남녀전체,00. All cancers,모든암,00-04세,467,20.3
2008,남녀전체,00. All cancers,모든암,05-09세,287,10
2008,남녀전체,00. All cancers,모든암,10-14세,426,12.3
2008,남녀전체,00. All cancers,모든암,15-19세,619,18.4
2008,남녀전체,00. All cancers,모든암,20-24세,998,30.9
2008,남녀전체,00. All cancers,모든암,25-29세,2503,61.8
2008,남녀전체,00. All cancers,모든암,30-34세,4522,113.3
2008,남녀전체,00. All cancers,모든암,35-39세,8055,175.8
2008,남녀전체,00. All cancers,모든암,40-44세,11869,281.1
2008,남녀전체,00. All cancers,모든암,45-49세,18122,413.7
2008,남녀전체,00. All cancers,모든암,50-54세,19866,566.7
2008,남녀전체,00. All cancers,모든암,55-59세,18856,758.4
2008,남녀전체,00. All cancers,모든암,60-64세,20034,1002.4
2008,남녀전체,00. All cancers,모든암,65-69세,24791,1297.2
2008,남녀전체,00. All cancers,모든암,70-74세,22302,1591
2008,남녀전체,00. All cancers,모든암,75-79세,15498,1786.4
2008,남녀전체,00. All cancers,모든암,80-84세,8600,1805.4
2008,남녀전체,00. All cancers,모든암,85세이상,5031,1630.2
2008,남녀전체,00. All cancers,모든암,연령전체,182846,370.1
2008,남자,00. All cancers,모든암,00-04세,252,21.2
2008,남자,00. All cancers,모든암,05-09세,170,11.3
2008,남자,00. All cancers,모든암,10-14세,226,12.4
2008,남자,00. All cancers,모든암,15-19세,321,18
2008,남자,00. All cancers,모든암,20-24세,348,20.8
2008,남자,00. All cancers,모든암,25-29세,671,32.3
2008,남자,00. All cancers,모든암,30-34세,1195,58.8
2008,남자,00. All cancers,모든암,35-39세,2265,97
2008,남자,00. All cancers,모든암,40-44세,3856,179
2008,남자,00. All cancers,모든암,45-49세,6894,310
2008,남자,00. All cancers,모든암,50-54세,9448,534.8
2008,남자,00. All cancers,모든암,55-59세,10618,859.5
2008,남자,00. All cancers,모든암,60-64세,12337,1278.3
2008,남자,00. All cancers,모든암,65-69세,16227,1860.6
2008,남자,00. All cancers,모든암,70-74세,14265,2433.4
2008,남자,00. All cancers,모든암,75-79세,9144,2973
2008,남자,00. All cancers,모든암,80-84세,4552,3079.7
2008,남자,00. All cancers,모든암,85세이상,2245,2838.6
2008,남자,00. All cancers,모든암,연령전체,95034,383.9
2008,여자,00. All cancers,모든암,00-04세,215,19.3
2008,여자,00. All cancers,모든암,05-09세,117,8.5
2008,여자,00. All cancers,모든암,10-14세,200,12.3
2008,여자,00. All cancers,모든암,15-19세,298,18.9
2008,여자,00. All cancers,모든암,20-24세,650,42
2008,여자,00. All cancers,모든암,25-29세,1832,92.8
2008,여자,00. All cancers,모든암,30-34세,3327,169.9
2008,여자,00. All cancers,모든암,35-39세,5790,257.8
2008,여자,00. All cancers,모든암,40-44세,8013,387.4
2008,여자,00. All cancers,모든암,45-49세,11228,520.7
2008,여자,00. All cancers,모든암,50-54세,10418,599.2
2008,여자,00. All cancers,모든암,55-59세,8238,658.6
2008,여자,00. All cancers,모든암,60-64세,7697,744.7
2008,여자,00. All cancers,모든암,65-69세,8564,824.3
2008,여자,00. All cancers,모든암,70-74세,8037,985.5
2008,여자,00. All cancers,모든암,75-79세,6354,1134.7
2008,여자,00. All cancers,모든암,80-84세,4048,1232.2
2008,여자,00. All cancers,모든암,85세이상,2786,1213.8
2008,여자,00. All cancers,모든암,연령전체,87812,356.3
2009,남녀전체,00. All cancers,모든암,00-04세,489,21.5
2009,남녀전체,00. All cancers,모든암,05-09세,270,9.9
2009,남녀전체,00. All cancers,모든암,10-14세,435,12.9
2009,남녀전체,00. All cancers,모든암,15-19세,605,17.6
2009,남녀전체,00. All cancers,모든암,20-24세,950,30.2
2009,남녀전체,00. All cancers,모든암,25-29세,2689,67.6
2009,남녀전체,00. All cancers,모든암,30-34세,4962,127.6
2009,남녀전체,00. All cancers,모든암,35-39세,8993,198.4
2009,남녀전체,00. All cancers,모든암,40-44세,12956,299.1
2009,남녀전체,00. All cancers,모든암,45-49세,18579,425.2
2009,남녀전체,00. All cancers,모든암,50-54세,22264,595.5
2009,남녀전체,00. All cancers,모든암,55-59세,19804,766
2009,남녀전체,00. All cancers,모든암,60-64세,21882,1048.4
2009,남녀전체,00. All cancers,모든암,65-69세,25718,1340.2
2009,남녀전체,00. All cancers,모든암,70-74세,24343,1645.4
2009,남녀전체,00. All cancers,모든암,75-79세,16968,1832.8
2009,남녀전체,00. All cancers,모든암,80-84세,9551,1866.2
2009,남녀전체,00. All cancers,모든암,85세이상,5400,1623.9
2009,남녀전체,00. All cancers,모든암,연령전체,196858,396.4
2009,남자,00. All cancers,모든암,00-04세,282,24
2009,남자,00. All cancers,모든암,05-09세,150,10.5
2009,남자,00. All cancers,모든암,10-14세,233,13.1
2009,남자,00. All cancers,모든암,15-19세,307,16.8
2009,남자,00. All cancers,모든암,20-24세,360,21.9
2009,남자,00. All cancers,모든암,25-29세,697,34.2
2009,남자,00. All cancers,모든암,30-34세,1315,66.3
2009,남자,00. All cancers,모든암,35-39세,2521,109
2009,남자,00. All cancers,모든암,40-44세,4110,186.6
2009,남자,00. All cancers,모든암,45-49세,6864,308.9
2009,남자,00. All cancers,모든암,50-54세,10302,546.6
2009,남자,00. All cancers,모든암,55-59세,10930,850.2
2009,남자,00. All cancers,모든암,60-64세,13492,1328.5
2009,남자,00. All cancers,모든암,65-69세,16684,1897.7
2009,남자,00. All cancers,모든암,70-74세,15694,2505.8
2009,남자,00. All cancers,모든암,75-79세,10053,3001.4
2009,남자,00. All cancers,모든암,80-84세,4940,3124.7
2009,남자,00. All cancers,모든암,85세이상,2386,2787.4
2009,남자,00. All cancers,모든암,연령전체,101320,407.3
2009,여자,00. All cancers,모든암,00-04세,207,18.8
2009,여자,00. All cancers,모든암,05-09세,120,9.2
2009,여자,00. All cancers,모든암,10-14세,202,12.6
2009,여자,00. All cancers,모든암,15-19세,298,18.5
2009,여자,00. All cancers,모든암,20-24세,590,39.2
2009,여자,00. All cancers,모든암,25-29세,1992,102.7
2009,여자,00. All cancers,모든암,30-34세,3647,191.4
2009,여자,00. All cancers,모든암,35-39세,6472,291.5
2009,여자,00. All cancers,모든암,40-44세,8846,415.5
2009,여자,00. All cancers,모든암,45-49세,11715,545.7
2009,여자,00. All cancers,모든암,50-54세,11962,645.1
2009,여자,00. All cancers,모든암,55-59세,8874,682.7
2009,여자,00. All cancers,모든암,60-64세,8390,782.9
2009,여자,00. All cancers,모든암,65-69세,9034,868.8
2009,여자,00. All cancers,모든암,70-74세,8649,1013.8
2009,여자,00. All cancers,모든암,75-79세,6915,1170.4
2009,여자,00. All cancers,모든암,80-84세,4611,1303.7
2009,여자,00. All cancers,모든암,85세이상,3014,1220.6
2009,여자,00. All cancers,모든암,연령전체,95538,385.5
2010,남녀전체,00. All cancers,모든암,00-04세,500,21.9
2010,남녀전체,00. All cancers,모든암,05-09세,270,10.6
2010,남녀전체,00. All cancers,모든암,10-14세,419,12.7
2010,남녀전체,00. All cancers,모든암,15-19세,677,19.2
2010,남녀전체,00. All cancers,모든암,20-24세,1029,32.9
2010,남녀전체,00. All cancers,모든암,25-29세,2820,74.2
2010,남녀전체,00. All cancers,모든암,30-34세,5377,138.1
2010,남녀전체,00. All cancers,모든암,35-39세,9359,211.2
2010,남녀전체,00. All cancers,모든암,40-44세,13672,310.5
2010,남녀전체,00. All cancers,모든암,45-49세,19244,446.3
2010,남녀전체,00. All cancers,모든암,50-54세,24086,610.5
2010,남녀전체,00. All cancers,모든암,55-59세,22142,796.1
2010,남녀전체,00. All cancers,모든암,60-64세,22841,1043.7
2010,남녀전체,00. All cancers,모든암,65-69세,25752,1352.3
2010,남녀전체,00. All cancers,모든암,70-74세,25488,1658.2
2010,남녀전체,00. All cancers,모든암,75-79세,18696,1870.4
2010,남녀전체,00. All cancers,모든암,80-84세,10291,1859.5
2010,남녀전체,00. All cancers,모든암,85세이상,5996,1694.5
2010,남녀전체,00. All cancers,모든암,연령전체,208659,418.3
2010,남자,00. All cancers,모든암,00-04세,284,24.1
2010,남자,00. All cancers,모든암,05-09세,152,11.4
2010,남자,00. All cancers,모든암,10-14세,235,13.6
2010,남자,00. All cancers,모든암,15-19세,344,18.4
2010,남자,00. All cancers,모든암,20-24세,337,20.6
2010,남자,00. All cancers,모든암,25-29세,731,37.5
2010,남자,00. All cancers,모든암,30-34세,1369,69
2010,남자,00. All cancers,모든암,35-39세,2575,113.9
2010,남자,00. All cancers,모든암,40-44세,4193,187.4
2010,남자,00. All cancers,모든암,45-49세,6975,317.6
2010,남자,00. All cancers,모든암,50-54세,10986,552.9
2010,남자,00. All cancers,모든암,55-59세,12134,877.8
2010,남자,00. All cancers,모든암,60-64세,13895,1299.3
2010,남자,00. All cancers,모든암,65-69세,16607,1892.7
2010,남자,00. All cancers,모든암,70-74세,16415,2496.8
2010,남자,00. All cancers,모든암,75-79세,11116,3000.5
2010,남자,00. All cancers,모든암,80-84세,5267,3089.4
2010,남자,00. All cancers,모든암,85세이상,2687,2955.9
2010,남자,00. All cancers,모든암,연령전체,106302,425.6
2010,여자,00. All cancers,모든암,00-04세,216,19.6
2010,여자,00. All cancers,모든암,05-09세,118,9.6
2010,여자,00. All cancers,모든암,10-14세,184,11.7
2010,여자,00. All cancers,모든암,15-19세,333,20.2
2010,여자,00. All cancers,모든암,20-24세,692,46.5
2010,여자,00. All cancers,모든암,25-29세,2089,113.1
2010,여자,00. All cancers,모든암,30-34세,4008,210
2010,여자,00. All cancers,모든암,35-39세,6784,312.4
2010,여자,00. All cancers,모든암,40-44세,9479,437.7
2010,여자,00. All cancers,모든암,45-49세,12269,579.9
2010,여자,00. All cancers,모든암,50-54세,13100,668.9
2010,여자,00. All cancers,모든암,55-59세,10008,715.4
2010,여자,00. All cancers,모든암,60-64세,8946,799.4
2010,여자,00. All cancers,모든암,65-69세,9145,890.6
2010,여자,00. All cancers,모든암,70-74세,9073,1031.5
2010,여자,00. All cancers,모든암,75-79세,7580,1204.9
2010,여자,00. All cancers,모든암,80-84세,5024,1311.9
2010,여자,00. All cancers,모든암,85세이상,3309,1258.5
2010,여자,00. All cancers,모든암,연령전체,102357,411
2011,남녀전체,00. All cancers,모든암,00-04세,495,21.4
2011,남녀전체,00. All cancers,모든암,05-09세,261,10.9
2011,남녀전체,00. All cancers,모든암,10-14세,445,13.9
2011,남녀전체,00. All cancers,모든암,15-19세,664,18.7
2011,남녀전체,00. All cancers,모든암,20-24세,1148,36.3
2011,남녀전체,00. All cancers,모든암,25-29세,2801,77.8
2011,남녀전체,00. All cancers,모든암,30-34세,5924,149.9
2011,남녀전체,00. All cancers,모든암,35-39세,9745,228
2011,남녀전체,00. All cancers,모든암,40-44세,14946,332.7
2011,남녀전체,00. All cancers,모든암,45-49세,19243,456.4
2011,남녀전체,00. All cancers,모든암,50-54세,26610,642.7
2011,남녀전체,00. All cancers,모든암,55-59세,24882,819.8
2011,남녀전체,00. All cancers,모든암,60-64세,24918,1100.1
2011,남녀전체,00. All cancers,모든암,65-69세,25938,1375.7
2011,남녀전체,00. All cancers,모든암,70-74세,26501,1665.7
2011,남녀전체,00. All cancers,모든암,75-79세,20522,1899.4
2011,남녀전체,00. All cancers,모든암,80-84세,11354,1917.5
2011,남녀전체,00. All cancers,모든암,85세이상,6426,1706.2
2011,남녀전체,00. All cancers,모든암,연령전체,222823,444.7
2011,남자,00. All cancers,모든암,00-04세,275,23.1
2011,남자,00. All cancers,모든암,05-09세,136,10.9
2011,남자,00. All cancers,모든암,10-14세,226,13.6
2011,남자,00. All cancers,모든암,15-19세,324,17.2
2011,남자,00. All cancers,모든암,20-24세,412,24.8
2011,남자,00. All cancers,모든암,25-29세,784,42.3
2011,남자,00. All cancers,모든암,30-34세,1552,77
2011,남자,00. All cancers,모든암,35-39세,2691,123.6
2011,남자,00. All cancers,모든암,40-44세,4493,197.1
2011,남자,00. All cancers,모든암,45-49세,6764,313.7
2011,남자,00. All cancers,모든암,50-54세,11718,562
2011,남자,00. All cancers,모든암,55-59세,13320,883.8
2011,남자,00. All cancers,모든암,60-64세,15021,1355.8
2011,남자,00. All cancers,모든암,65-69세,16598,1894.9
2011,남자,00. All cancers,모든암,70-74세,17051,2482.5
2011,남자,00. All cancers,모든암,75-79세,12387,3023.7
2011,남자,00. All cancers,모든암,80-84세,5960,3258.8
2011,남자,00. All cancers,모든암,85세이상,2801,2923.2
2011,남자,00. All cancers,모든암,연령전체,112513,448.6
2011,여자,00. All cancers,모든암,00-04세,220,19.6
2011,여자,00. All cancers,모든암,05-09세,125,10.8
2011,여자,00. All cancers,모든암,10-14세,219,14.4
2011,여자,00. All cancers,모든암,15-19세,340,20.5
2011,여자,00. All cancers,모든암,20-24세,736,49.1
2011,여자,00. All cancers,모든암,25-29세,2017,115.5
2011,여자,00. All cancers,모든암,30-34세,4372,225.8
2011,여자,00. All cancers,모든암,35-39세,7054,336.4
2011,여자,00. All cancers,모든암,40-44세,10453,472.1
2011,여자,00. All cancers,모든암,45-49세,12479,605.8
2011,여자,00. All cancers,모든암,50-54세,14892,724.4
2011,여자,00. All cancers,모든암,55-59세,11562,756.7
2011,여자,00. All cancers,모든암,60-64세,9897,855.2
2011,여자,00. All cancers,모든암,65-69세,9340,925.2
2011,여자,00. All cancers,모든암,70-74세,9450,1045.2
2011,여자,00. All cancers,모든암,75-79세,8135,1212.8
2011,여자,00. All cancers,모든암,80-84세,5394,1318.1
2011,여자,00. All cancers,모든암,85세이상,3625,1290.9
2011,여자,00. All cancers,모든암,연령전체,110310,440.7
2012,남녀전체,00. All cancers,모든암,00-04세,506,21.8
2012,남녀전체,00. All cancers,모든암,05-09세,248,10.6
2012,남녀전체,00. All cancers,모든암,10-14세,404,13.3
2012,남녀전체,00. All cancers,모든암,15-19세,661,18.8
2012,남녀전체,00. All cancers,모든암,20-24세,1229,37.8
2012,남녀전체,00. All cancers,모든암,25-29세,2799,82.6
2012,남녀전체,00. All cancers,모든암,30-34세,6185,154.2
2012,남녀전체,00. All cancers,모든암,35-39세,9650,234.1
